architecture,model_family,shape_name,d_model,num_heads,num_kv_heads,head_dim,num_layers,d_ff,vocab_size,batch_size,seq_len,phase,phase_tokens,decode_tokens,timed_repeats,dtype,device,name,operation_key,pretty_name,group,count,total_ms,total,avg_ms,avg,min_ms,min,max_ms,max,std_ms,avg_total_ms_per_repeat,avg_total_ms_per_token,pct_total
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,256,prefill,256,10,1,cuda_autocast_float16,cuda,block.norm1,block.norm1,LayerNorm (Pre-Attention),Layer Normalization,32,13.916456140577793,0.013916456140577793,0.43488925439305604,0.00043488925439305604,0.2973843365907669,0.0002973843365907669,3.0597280710935593,0.0030597280710935593,0.4771417973810583,13.916456140577793,0.054361156799132004,0.38482218541712765
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,256,prefill,256,10,1,cuda_autocast_float16,cuda,attn.qkv_projection,attn.qkv_projection,QKV Projection,Self-Attention,32,932.0959430187941,0.9320959430187941,29.127998219337314,0.029127998219337314,22.956307977437973,0.022956307977437973,205.15866903588176,0.20515866903588176,31.61710596725968,932.0959430187941,3.6409997774171643,25.774607715325892
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,256,prefill,256,10,1,cuda_autocast_float16,cuda,attn.matmul_qk,attn.matmul_qk,QK^T MatMul,Self-Attention,32,62.4720836058259,0.0624720836058259,1.9522526126820594,0.0019522526126820594,0.5183489993214607,0.0005183489993214607,7.684359792619944,0.007684359792619944,2.6812009303730555,62.4720836058259,0.24403157658525743,1.7274975394531225
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,256,prefill,256,10,1,cuda_autocast_float16,cuda,attn.apply_causal_mask,attn.apply_causal_mask,Causal Mask,Self-Attention,32,22.796209901571274,0.022796209901571274,0.7123815594241023,0.0007123815594241023,0.5754390731453896,0.0005754390731453896,1.6617081128060818,0.0016617081128060818,0.19918875164592492,22.796209901571274,0.08904769492801279,0.6303679058040705
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,256,prefill,256,10,1,cuda_autocast_float16,cuda,attn.softmax,attn.softmax,Softmax,Self-Attention,32,40.45465076342225,0.04045465076342225,1.2642078363569453,0.0012642078363569453,0.34647295251488686,0.00034647295251488686,12.450341135263443,0.012450341135263443,2.671564473289714,40.45465076342225,0.15802597954461817,1.1186646197715437
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,256,prefill,256,10,1,cuda_autocast_float16,cuda,attn.weighted_sum,attn.weighted_sum,Attention Weighted Sum,Self-Attention,32,115.68882362917066,0.11568882362917066,3.615275738411583,0.003615275738411583,0.5474700592458248,0.0005474700592458248,8.259030058979988,0.008259030058979988,3.5725638382672056,115.68882362917066,0.4519094673014479,3.1990634316378257
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,256,prefill,256,10,1,cuda_autocast_float16,cuda,attn.out_projection,attn.out_projection,Output Projection,Self-Attention,32,204.23144660890102,0.20423144660890102,6.382232706528157,0.006382232706528157,2.1927282214164734,0.0021927282214164734,9.515863843262196,0.009515863843262196,3.3151652104169074,204.23144660890102,0.7977790883160196,5.647471656650918
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,256,prefill,256,10,1,cuda_autocast_float16,cuda,block.norm2,block.norm2,LayerNorm (Pre-FFN),Layer Normalization,32,11.087546590715647,0.011087546590715647,0.34648583095986396,0.00034648583095986396,0.2943109720945358,0.00029431097209453583,0.5840146914124489,0.0005840146914124489,0.07700826865551709,11.087546590715647,0.043310728869982995,0.3065962962734756
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,256,prefill,256,10,1,cuda_autocast_float16,cuda,ff.linear1,ff.linear1,FFN Linear 1,Feed Forward Network,32,1013.1150078959763,1.0131150078959763,31.65984399674926,0.03165984399674926,30.93677433207631,0.03093677433207631,32.54839964210987,0.03254839964210987,0.3987448914168603,1013.1150078959763,3.9574804995936574,28.014972165265146
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,256,prefill,256,10,1,cuda_autocast_float16,cuda,ff.gelu,ff.gelu,GELU Activation,Feed Forward Network,32,26.826204732060432,0.026826204732060432,0.8383188978768885,0.0008383188978768885,0.37680985406041145,0.00037680985406041145,7.576486095786095,0.007576486095786095,1.5661366334312,26.826204732060432,0.10478986223461106,0.7418065797180873
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,256,prefill,256,10,1,cuda_autocast_float16,cuda,ff.linear2,ff.linear2,FFN Linear 2,Feed Forward Network,32,1085.081096738577,1.085081096738577,33.90878427308053,0.03390878427308053,33.3875548094511,0.0333875548094511,34.84055586159229,0.03484055586159229,0.4048429870560564,1085.081096738577,4.238598034135066,30.005000898484212
decoder,phi,phi_old_baseline_like,3072,32,32,96,32,12288,30257,1,256,prefill,256,10,1,cuda_autocast_float16,cuda,model.output_head,model.output_head,Output Head Projection,Model Output,1,88.5686888359487,0.0885686888359487,88.5686888359487,0.0885686888359487,88.5686888359487,0.0885686888359487,88.5686888359487,0.0885686888359487,0.0,88.5686888359487,0.34597144076542463,2.449129006198574
